"c","zc","fc","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
-3.5385,0.017378,-2.8718,18256,18256,1.2125,0.66255,0
-3.355,0.01503,-2.6346,18257,18257,1.275,0.62505,0
-3.2924,0.014765,-2.5871,18258,18258,1.275,0.63755,0
-3.2766,0.014444,-2.5584,18259,18259,1.2875,0.62505,0
-3.2156,0.01419,-2.5123,18260,18260,1.2875,0.63754,0
-3.515,0.016297,-2.7937,18261,18261,1.25,0.62505,0
-3.4492,0.01601,-2.7432,18262,18262,1.25,0.63755,0
-3.435,0.015664,-2.7142,18263,18263,1.2625,0.62505,0
-3.3708,0.015388,-2.6652,18264,18264,1.2625,0.63755,0
-3.4604,0.015463,-2.7136,18265,18265,1.275,0.60005,0
-3.4077,0.015246,-2.6741,18266,18266,1.275,0.61255,0
-3.3793,0.01486,-2.6351,18267,18267,1.2875,0.60005,0
-3.328,0.014652,-2.5967,18268,18268,1.2875,0.61255,0
-3.626,0.016768,-2.8776,18269,18269,1.25,0.60006,0
-3.5705,0.016533,-2.8357,18270,18270,1.25,0.61256,0
-3.5432,0.016116,-2.7956,18271,18271,1.2625,0.60006,0
-3.4891,0.01589,-2.7549,18272,18272,1.2625,0.61255,0
-3.6783,0.017669,-2.9597,18273,18273,1.225,0.62506,0
-3.6092,0.017357,-2.9062,18274,18274,1.225,0.63756,0
-3.5967,0.016983,-2.8767,18275,18275,1.2375,0.62506,0
-3.5292,0.016683,-2.8247,18276,18276,1.2375,0.63755,0
-3.8446,0.019155,-3.1327,18277,18277,1.2,0.62506,0
-3.7721,0.018815,-3.076,18278,18278,1.2,0.63756,0
-3.7615,0.018412,-3.0462,18279,18279,1.2125,0.62506,0
-3.6907,0.018086,-2.9911,18280,18280,1.2125,0.63756,0
-3.795,0.01818,-3.0488,18281,18281,1.225,0.60007,0
-3.7367,0.017925,-3.0043,18282,18282,1.225,0.61256,0
-3.7105,0.017474,-2.9632,18283,18283,1.2375,0.60006,0
-3.6536,0.017229,-2.92,18284,18284,1.2375,0.61256,0
-3.9673,0.01971,-3.2272,18285,18285,1.2,0.60007,0
-3.906,0.019432,-3.18,18286,18286,1.2,0.61257,0
-3.8812,0.018945,-3.138,18287,18287,1.2125,0.60007,0
-3.8213,0.018679,-3.0921,18288,18288,1.2125,0.61257,0
-2.7895,0.014557,-2.3192,18289,18289,1.175,0.77503,0
-2.6554,0.013861,-2.2085,18290,18290,1.1751,0.78752,0
-2.7316,0.014,-2.2565,18291,18291,1.1875,0.77503,0
-2.6004,0.013331,-2.1489,18292,18292,1.1875,0.78752,0
-2.9067,0.01576,-2.4494,18293,18293,1.1501,0.77503,0
-2.7669,0.015004,-2.3324,18294,18294,1.1501,0.78752,0
-2.8481,0.015158,-2.3843,18295,18295,1.1625,0.77503,0
-2.7112,0.014432,-2.2704,18296,18296,1.1626,0.78752,0
-3.0415,0.015862,-2.5266,18297,18297,1.175,0.75003,0
-2.9155,0.015209,-2.4229,18298,18298,1.175,0.76253,0
-2.9783,0.015253,-2.4583,18299,18299,1.1875,0.75003,0
-2.855,0.014627,-2.3574,18300,18300,1.1875,0.76253,0
-3.1696,0.017176,-2.6686,18301,18301,1.15,0.75003,0
-3.0382,0.016468,-2.559,18302,18302,1.15,0.76253,0
-3.1056,0.016519,-2.5976,18303,18303,1.1625,0.75003,0
-2.9768,0.015839,-2.4909,18304,18304,1.1625,0.76253,0
-3.0253,0.017057,-2.5844,18305,18305,1.1251,0.77502,0
-2.8797,0.016237,-2.4609,18306,18306,1.1251,0.78752,0
-2.966,0.016409,-2.5169,18307,18307,1.1376,0.77502,0
-2.8233,0.015621,-2.3966,18308,18308,1.1376,0.78752,0
-3.145,0.018457,-2.7242,18309,18309,1.1001,0.77502,0
-2.9935,0.017567,-2.5939,18310,18310,1.1001,0.78752,0
-3.0851,0.017757,-2.6543,18311,18311,1.1126,0.77502,0
-2.9366,0.016902,-2.5274,18312,18312,1.1126,0.78752,0
-3.2992,0.018596,-2.8159,18313,18313,1.1251,0.75003,0
-3.1623,0.017826,-2.7002,18314,18314,1.1251,0.76253,0
-3.2344,0.017886,-2.7423,18315,18315,1.1375,0.75003,0
-3.1002,0.017147,-2.6296,18316,18316,1.1376,0.76253,0
-3.4301,0.020128,-2.9685,18317,18317,1.1001,0.75003,0
-3.2875,0.019292,-2.8464,18318,18318,1.1001,0.76253,0
-3.3647,0.019362,-2.8922,18319,18319,1.1126,0.75003,0
-3.2249,0.018559,-2.7733,18320,18320,1.1126,0.76253,0
-3.2761,0.017069,-2.7188,18321,18321,1.175,0.72504,0
-3.1588,0.016466,-2.6227,18322,18322,1.175,0.73753,0
-3.2079,0.016413,-2.6452,18323,18323,1.1875,0.72504,0
-3.0931,0.015833,-2.5518,18324,18324,1.1875,0.73753,0
-3.4144,0.018488,-2.8718,18325,18325,1.15,0.72504,0
-3.292,0.017832,-2.7702,18326,18326,1.15,0.73753,0
-3.3453,0.017779,-2.7953,18327,18327,1.1625,0.72504,0
-3.2254,0.017149,-2.6965,18328,18328,1.1625,0.73753,0
-3.4918,0.018171,-2.8946,18329,18329,1.175,0.70004,0
-3.384,0.01762,-2.8067,18330,18330,1.175,0.71254,0
-3.4189,0.017471,-2.8162,18331,18331,1.1875,0.70004,0
-3.3134,0.016942,-2.7307,18332,18332,1.1875,0.71254,0
-3.6397,0.019685,-3.0577,18333,18333,1.15,0.70004,0
-3.527,0.019087,-2.9648,18334,18334,1.15,0.71254,0
-3.5657,0.018928,-2.9762,18335,18335,1.1625,0.70004,0
-3.4555,0.018353,-2.8857,18336,18336,1.1625,0.71254,0
-3.5544,0.020021,-3.0306,18337,18337,1.125,0.72503,0
-3.4268,0.019308,-2.9233,18338,18338,1.125,0.73753,0
-3.4844,0.019255,-2.9512,18339,18339,1.1375,0.72503,0
-3.3594,0.01857,-2.8467,18340,18340,1.1375,0.73753,0
-3.6957,0.021678,-3.1951,18341,18341,1.1001,0.72503,0
-3.5629,0.020903,-3.0818,18342,18342,1.1001,0.73753,0
-3.625,0.020849,-3.1128,18343,18343,1.1126,0.72503,0
-3.4948,0.020106,-3.0025,18344,18344,1.1126,0.73753,0
-3.7893,0.021324,-3.227,18345,18345,1.125,0.70004,0
-3.6718,0.020672,-3.1288,18346,18346,1.125,0.71254,0
-3.7145,0.020505,-3.1423,18347,18347,1.1375,0.70004,0
-3.5994,0.01988,-3.0468,18348,18348,1.1375,0.71254,0
-3.9404,0.023095,-3.4025,18349,18349,1.1001,0.70004,0
-3.818,0.022387,-3.2988,18350,18350,1.1001,0.71253,0
-3.8648,0.022209,-3.3147,18351,18351,1.1125,0.70004,0
-3.7449,0.021529,-3.2138,18352,18352,1.1125,0.71254,0
-3.2655,0.019965,-2.8688,18353,18353,1.0751,0.77502,0
-3.1081,0.018999,-2.7315,18354,18354,1.0751,0.78752,0
-3.2052,0.019211,-2.7965,18355,18355,1.0876,0.77502,0
-3.0508,0.018283,-2.6627,18356,18356,1.0876,0.78752,0
-3.3864,0.021589,-3.0179,18357,18357,1.0501,0.77502,0
-3.2231,0.02054,-2.8733,18358,18358,1.0501,0.78752,0
-3.326,0.020777,-2.9433,18359,18359,1.0626,0.77502,0
-3.1656,0.019769,-2.8024,18360,18360,1.0626,0.78752,0
-3.5618,0.021781,-3.1264,18361,18361,1.0751,0.75003,0
-3.4136,0.020873,-2.9976,18362,18362,1.0751,0.76253,0
-3.4959,0.020954,-3.0475,18363,18363,1.0876,0.75003,0
-3.3506,0.020082,-2.922,18364,18364,1.0876,0.76253,0
-3.6941,0.023563,-3.2892,18365,18365,1.0501,0.75003,0
-3.5403,0.022576,-3.1536,18366,18366,1.0501,0.76252,0
-3.628,0.022672,-3.2078,18367,18367,1.0626,0.75003,0
-3.477,0.021724,-3.0756,18368,18368,1.0626,0.76253,0
-3.5076,0.023336,-3.1714,18369,18369,1.0251,0.77502,0
-3.3383,0.022197,-3.0193,18370,18370,1.0251,0.78752,0
-3.447,0.022462,-3.0947,18371,18371,1.0376,0.77502,0
-3.2807,0.021368,-2.9463,18372,18372,1.0376,0.78752,0
-3.6285,0.025213,-3.329,18373,18373,1.0001,0.77502,0
-3.4533,0.023975,-3.1691,18374,18374,1.0001,0.78752,0
-3.5681,0.024274,-3.2502,18375,18375,1.0126,0.77502,0
-3.3958,0.023086,-3.0942,18376,18376,1.0126,0.78752,0
-3.8267,0.025484,-3.457,18377,18377,1.0251,0.75003,0
-3.6671,0.02441,-3.3142,18378,18378,1.0251,0.76252,0
-3.7604,0.024523,-3.3731,18379,18379,1.0376,0.75003,0
-3.6037,0.023493,-3.2339,18380,18380,1.0376,0.76252,0
-3.959,0.027551,-3.6293,18381,18381,1.0001,0.75002,0
-3.7938,0.026382,-3.4791,18382,18382,1.0001,0.76252,0
-3.8928,0.026517,-3.5431,18383,18383,1.0126,0.75002,0
-3.7304,0.025396,-3.3967,18384,18384,1.0126,0.76252,0
-3.8381,0.023467,-3.3653,18385,18385,1.0751,0.72503,0
-3.6999,0.022624,-3.2458,18386,18386,1.0751,0.73753,0
-3.7669,0.022573,-3.2802,18387,18387,1.0876,0.72503,0
-3.6314,0.021763,-3.1638,18388,18388,1.0876,0.73753,0
-3.9811,0.025399,-3.541,18389,18389,1.0501,0.72503,0
-3.8376,0.024481,-3.4151,18390,18390,1.0501,0.73753,0
-3.9096,0.024433,-3.4532,18391,18391,1.0626,0.72503,0
-3.7688,0.023553,-3.3305,18392,18392,1.0626,0.73753,0
-4.0926,0.025011,-3.5841,18393,18393,1.0751,0.70003,0
-3.9653,0.024239,-3.4747,18394,18394,1.0751,0.71253,0
-4.0165,0.024053,-3.4933,18395,18395,1.0876,0.70004,0
-3.8917,0.023313,-3.3867,18396,18396,1.0876,0.71253,0
-4.2456,0.027083,-3.7716,18397,18397,1.0501,0.70003,0
-4.1133,0.026241,-3.6563,18398,18398,1.0501,0.71253,0
-4.1691,0.026047,-3.6778,18399,18399,1.0626,0.70003,0
-4.0393,0.02524,-3.5655,18400,18400,1.0626,0.71253,0
-4.1243,0.027485,-3.722,18401,18401,1.0251,0.72503,0
-3.9755,0.026484,-3.5895,18402,18402,1.0251,0.73753,0
-4.0527,0.026442,-3.6315,18403,18403,1.0376,0.72503,0
-3.9065,0.025483,-3.5023,18404,18404,1.0376,0.73753,0
-4.2674,0.029734,-3.9081,18405,18405,1.0001,0.72503,0
-4.1132,0.028642,-3.7687,18406,18406,1.0001,0.73753,0
-4.1958,0.028609,-3.8151,18407,18407,1.0126,0.72503,0
-4.0443,0.027563,-3.6791,18408,18408,1.0126,0.73753,0
-4.3989,0.029322,-3.9649,18409,18409,1.0251,0.70003,0
-4.2616,0.028403,-3.8435,18410,18410,1.0251,0.71253,0
-4.3223,0.028202,-3.8683,18411,18411,1.0376,0.70003,0
-4.1875,0.027322,-3.7499,18412,18412,1.0376,0.71253,0
-4.5521,0.031741,-4.1637,18413,18413,1.0001,0.70003,0
-4.4097,0.030737,-4.0359,18414,18414,1.0001,0.71253,0
-4.4755,0.030531,-4.0643,18415,18415,1.0126,0.70003,0
-4.3357,0.02957,-3.9397,18416,18416,1.0126,0.71253,0
-3.6874,0.019159,-3.0529,18417,18417,1.175,0.67505,0
-3.5896,0.018665,-2.9737,18418,18418,1.175,0.68755,0
-3.6103,0.018419,-2.97,18419,18419,1.1875,0.67505,0
-3.5146,0.017945,-2.8931,18420,18420,1.1875,0.68755,0
-3.844,0.02076,-3.2251,18421,18421,1.15,0.67505,0
-3.7418,0.020223,-3.1414,18422,18422,1.15,0.68754,0
-3.7657,0.019959,-3.139,18423,18423,1.1625,0.67505,0
-3.6657,0.019444,-3.0576,18424,18424,1.1625,0.68755,0
-3.8617,0.020025,-3.1926,18425,18425,1.175,0.65006,0
-3.7746,0.019592,-3.1227,18426,18426,1.175,0.66255,0
-3.7807,0.01925,-3.1059,18427,18427,1.1875,0.65006,0
-3.6955,0.018835,-3.038,18428,18428,1.1875,0.66255,0
-4.0263,0.021702,-3.3729,18429,18429,1.15,0.65005,0
-3.9351,0.021231,-3.299,18430,18430,1.15,0.66255,0
-3.944,0.020863,-3.2827,18431,18431,1.1625,0.65005,0
-3.8549,0.020411,-3.2109,18432,18432,1.1625,0.66255,0
-4.0025,0.022493,-3.4039,18433,18433,1.125,0.67504,0
-3.8959,0.021908,-3.3154,18434,18434,1.125,0.68754,0
-3.9233,0.021626,-3.3145,18435,18435,1.1375,0.67505,0
-3.8189,0.021065,-3.2284,18436,18436,1.1375,0.68754,0
-4.1627,0.024369,-3.5893,18437,18437,1.1001,0.67504,0
-4.0515,0.023732,-3.4959,18438,18438,1.1001,0.68754,0
-4.0826,0.023431,-3.4966,18439,18439,1.1125,0.67504,0
-3.9737,0.02282,-3.4057,18440,18440,1.1125,0.68754,0
-4.1929,0.023519,-3.5602,18441,18441,1.125,0.65005,0
-4.0977,0.023006,-3.482,18442,18442,1.125,0.66255,0
-4.1096,0.022611,-3.4665,18443,18443,1.1375,0.65005,0
-4.0164,0.022118,-3.3905,18444,18444,1.1375,0.66255,0
-4.3613,0.025488,-3.7544,18445,18445,1.1,0.65005,0
-4.262,0.024928,-3.6719,18446,18446,1.1,0.66254,0
-4.2771,0.024503,-3.6573,18447,18447,1.1125,0.65005,0
-4.1799,0.023967,-3.577,18448,18448,1.1125,0.66254,0
-4.0137,0.020763,-3.3129,18449,18449,1.175,0.62506,0
-3.9377,0.020394,-3.2527,18450,18450,1.175,0.63756,0
-3.9292,0.019959,-3.2228,18451,18451,1.1875,0.62506,0
-3.8549,0.019604,-3.1643,18452,18452,1.1875,0.63756,0
-4.1854,0.022505,-3.5002,18453,18453,1.15,0.62506,0
-4.1058,0.022104,-3.4366,18454,18454,1.15,0.63755,0
-4.0995,0.021634,-3.4065,18455,18455,1.1625,0.62506,0
-4.0218,0.021249,-3.3446,18456,18456,1.1625,0.63756,0
-4.1425,0.021367,-3.413,18457,18457,1.175,0.60007,0
-4.0781,0.021065,-3.3629,18458,18458,1.175,0.61256,0
-4.0549,0.020538,-3.3201,18459,18459,1.1875,0.60007,0
-3.992,0.020249,-3.2715,18460,18460,1.1875,0.61257,0
-4.3204,0.023163,-3.6062,18461,18461,1.15,0.60006,0
-4.2529,0.022834,-3.5532,18462,18462,1.15,0.61256,0
-4.2314,0.022265,-3.5096,18463,18463,1.1625,0.60006,0
-4.1655,0.021949,-3.4581,18464,18464,1.1625,0.61256,0
-4.3593,0.024394,-3.6948,18465,18465,1.125,0.62505,0
-4.2761,0.023957,-3.6275,18466,18466,1.125,0.63755,0
-4.2723,0.02345,-3.5975,18467,18467,1.1375,0.62506,0
-4.191,0.02303,-3.532,18468,18468,1.1375,0.63755,0
-4.5351,0.026442,-3.8967,18469,18469,1.1,0.62505,0
-4.4482,0.025965,-3.8256,18470,18470,1.1,0.63755,0
-4.4472,0.025418,-3.7958,18471,18471,1.1125,0.62505,0
-4.3622,0.024961,-3.7265,18472,18472,1.1125,0.63755,0
-4.5007,0.02511,-3.807,18473,18473,1.125,0.60006,0
-4.43,0.024752,-3.7509,18474,18474,1.125,0.61256,0
-4.4105,0.024136,-3.7066,18475,18475,1.1375,0.60006,0
-4.3414,0.023793,-3.6521,18476,18476,1.1375,0.61256,0
-4.6831,0.027223,-4.0153,18477,18477,1.1,0.60005,0
-4.6091,0.026833,-3.956,18478,18478,1.1,0.61255,0
-4.5919,0.026167,-3.9112,18479,18479,1.1125,0.60006,0
-4.5196,0.025792,-3.8535,18480,18480,1.1125,0.61255,0
-4.3241,0.0264,-3.7812,18481,18481,1.0751,0.67504,0
-4.2084,0.025705,-3.6826,18482,18482,1.0751,0.68754,0
-4.2434,0.025384,-3.6853,18483,18483,1.0876,0.67504,0
-4.1299,0.024719,-3.5893,18484,18484,1.0876,0.68754,0
-4.4863,0.028598,-3.9795,18485,18485,1.0501,0.67504,0
-4.366,0.027841,-3.8756,18486,18486,1.0501,0.68753,0
-4.4052,0.027499,-3.8804,18487,18487,1.0626,0.67504,0
-4.2872,0.026773,-3.7791,18488,18488,1.0626,0.68754,0
-4.5311,0.027621,-3.9555,18489,18489,1.0751,0.65004,0
-4.4276,0.02701,-3.8684,18490,18490,1.0751,0.66254,0
-4.4462,0.026554,-3.855,18491,18491,1.0876,0.65004,0
-4.3448,0.025969,-3.7701,18492,18492,1.0876,0.66254,0
-4.7018,0.029933,-4.1634,18493,18493,1.0501,0.65004,0
-4.5941,0.029266,-4.0715,18494,18494,1.0501,0.66254,0
-4.6164,0.028777,-4.0595,18495,18495,1.0626,0.65004,0
-4.5108,0.028138,-3.9699,18496,18496,1.0626,0.66254,0
-4.6489,0.030979,-4.184,18497,18497,1.0251,0.67503,0
-4.5239,0.03015,-4.0744,18498,18498,1.0251,0.68753,0
-4.5676,0.029789,-4.0818,18499,18499,1.0376,0.67503,0
-4.445,0.028995,-3.975,18500,18500,1.0376,0.68753,0
-4.8114,0.033555,-4.3944,18501,18501,1.0001,0.67503,0
-4.6818,0.032648,-4.279,18502,18502,1.0001,0.68753,0
-4.7302,0.032267,-4.2892,18503,18503,1.0126,0.67503,0
-4.6028,0.031399,-4.1767,18504,18504,1.0126,0.68753,0
-4.873,0.03244,-4.3778,18505,18505,1.0251,0.65004,0
-4.7609,0.031709,-4.2809,18506,18506,1.0251,0.66253,0
-4.7874,0.031186,-4.2706,18507,18507,1.0376,0.65004,0
-4.6775,0.030487,-4.1762,18508,18508,1.0376,0.66254,0
-5.044,0.035158,-4.5985,18509,18509,1.0001,0.65003,0
-4.9277,0.034356,-4.4964,18510,18510,1.0001,0.66253,0
-4.9585,0.033799,-4.4882,18511,18511,1.0126,0.65003,0
-4.8443,0.033033,-4.3887,18512,18512,1.0126,0.66253,0
-4.7124,0.028663,-4.1058,18513,18513,1.0751,0.62505,0
-4.6218,0.028142,-4.0307,18514,18514,1.0751,0.63754,0
-4.6238,0.027553,-4.0013,18515,18515,1.0876,0.62505,0
-4.535,0.027053,-3.9281,18516,18516,1.0876,0.63755,0
-4.8908,0.031073,-4.322,18517,18517,1.0501,0.62504,0
-4.7963,0.030503,-4.2427,18518,18518,1.0501,0.63754,0
-4.8016,0.029868,-4.2139,18519,18519,1.0626,0.62504,0
-4.709,0.029323,-4.1367,18520,18520,1.0626,0.63754,0
-4.8671,0.029517,-4.2311,18521,18521,1.0751,0.60005,0
-4.7898,0.02909,-4.1685,18522,18522,1.0751,0.61255,0
-4.7751,0.02837,-4.1232,18523,18523,1.0876,0.60005,0
-4.6994,0.027961,-4.0623,18524,18524,1.0876,0.61255,0
-5.0523,0.032008,-4.4543,18525,18525,1.0501,0.60005,0
-4.9716,0.031541,-4.3882,18526,18526,1.0501,0.61254,0
-4.9597,0.030762,-4.3427,18527,18527,1.0626,0.60005,0
-4.8807,0.030315,-4.2783,18528,18528,1.0626,0.61255,0
-5.0697,0.03369,-4.5451,18529,18529,1.0251,0.62504,0
-4.9713,0.033065,-4.4615,18530,18530,1.0251,0.63754,0
-4.9803,0.032381,-4.4336,18531,18531,1.0376,0.62504,0
-4.8838,0.031784,-4.3521,18532,18532,1.0376,0.63754,0
-5.2486,0.036531,-4.7748,18533,18533,1.0001,0.62503,0
-5.1463,0.035844,-4.6867,18534,18534,1.0001,0.63753,0
-5.1592,0.03511,-4.66,18535,18535,1.0126,0.62504,0
-5.0588,0.034454,-4.5741,18536,18536,1.0126,0.63754,0
-5.2381,0.034715,-4.6847,18537,18537,1.0251,0.60004,0
-5.1539,0.034202,-4.6149,18538,18538,1.0251,0.61254,0
-5.1452,0.033362,-4.5695,18539,18539,1.0376,0.60004,0
-5.0627,0.032872,-4.5016,18540,18540,1.0376,0.61254,0
-5.424,0.037659,-4.9221,18541,18541,1.0001,0.60004,0
-5.3363,0.037095,-4.8485,18542,18542,1.0001,0.61254,0
-5.3311,0.036187,-4.8034,18543,18543,1.0126,0.60004,0
-5.2451,0.035649,-4.7317,18544,18544,1.0126,0.61254,0
-3.7489,0.027228,-3.4904,18545,18545,0.97507,0.77502,0
-3.5677,0.025883,-3.3225,18546,18546,0.97507,0.78752,0
-3.6887,0.026221,-3.4097,18547,18547,0.98758,0.77502,0
-3.5105,0.024929,-3.2458,18548,18548,0.98757,0.78752,0
-3.8682,0.029387,-3.6552,18549,18549,0.95006,0.77502,0
-3.6811,0.027924,-3.4791,18550,18550,0.95006,0.78752,0
-3.8086,0.028308,-3.5728,18551,18551,0.96257,0.77502,0
-3.6244,0.026904,-3.4008,18552,18552,0.96257,0.78752,0
-4.0907,0.029776,-3.8058,18553,18553,0.97508,0.75002,0
-3.9198,0.028502,-3.6481,18554,18554,0.97507,0.76252,0
-4.0248,0.028663,-3.7175,18555,18555,0.98758,0.75002,0
-3.8568,0.027442,-3.5636,18556,18556,0.98758,0.76252,0
-4.2213,0.032164,-3.9862,18557,18557,0.95007,0.75002,0
-4.0448,0.030776,-3.8207,18558,18558,0.95007,0.76252,0
-4.156,0.03097,-3.896,18559,18559,0.96257,0.75002,0
-3.9823,0.029639,-3.7344,18560,18560,0.96257,0.76252,0
-3.986,0.031694,-3.8227,18561,18561,0.92506,0.77502,0
-3.793,0.030103,-3.6382,18562,18562,0.92506,0.78752,0
-3.9271,0.030541,-3.7389,18563,18563,0.93756,0.77502,0
-3.737,0.029013,-3.5586,18564,18564,0.93756,0.78752,0
-4.1017,0.034153,-3.9923,18565,18565,0.90005,0.77501,0
-3.9029,0.032421,-3.7992,18566,18566,0.90005,0.78751,0
-4.0438,0.032924,-3.9075,18567,18567,0.91255,0.77502,0
-3.8479,0.031262,-3.7187,18568,18568,0.91255,0.78752,0
-4.3502,0.034724,-4.1697,18569,18569,0.92506,0.75002,0
-4.1681,0.033209,-3.9962,18570,18570,0.92506,0.76252,0
-4.2858,0.033444,-4.0779,18571,18571,0.93757,0.75002,0
-4.1064,0.031992,-3.9084,18572,18572,0.93756,0.76252,0
-4.4769,0.037463,-4.3557,18573,18573,0.90006,0.75002,0
-4.2893,0.035808,-4.174,18574,18574,0.90005,0.76252,0
-4.4136,0.036094,-4.2627,18575,18575,0.91256,0.75002,0
-4.2287,0.034509,-4.0851,18576,18576,0.91256,0.76252,0
-4.4099,0.032158,-4.0989,18577,18577,0.97508,0.72502,0
-4.2503,0.030967,-3.9524,18578,18578,0.97508,0.73752,0
-4.3386,0.030946,-4.0035,18579,18579,0.98758,0.72503,0
-4.1817,0.029805,-3.8605,18580,18580,0.98758,0.73752,0
-4.5511,0.034769,-4.2939,18581,18581,0.95008,0.72502,0
-4.3862,0.033467,-4.1401,18582,18582,0.95007,0.73752,0
-4.4805,0.033464,-4.1964,18583,18583,0.96258,0.72502,0
-4.3182,0.032217,-4.0462,18584,18584,0.96258,0.73752,0
-4.7046,0.034356,-4.3677,18585,18585,0.97509,0.70003,0
-4.5572,0.033257,-4.2333,18586,18586,0.97508,0.71253,0
-4.6283,0.033048,-4.2657,18587,18587,0.98759,0.70003,0
-4.4835,0.031997,-4.1346,18588,18588,0.98759,0.71253,0
-4.8559,0.037178,-4.5763,18589,18589,0.95008,0.70002,0
-4.7035,0.035973,-4.4351,18590,18590,0.95008,0.71252,0
-4.7803,0.035767,-4.472,18591,18591,0.96258,0.70003,0
-4.6304,0.034615,-4.3342,18592,18592,0.96258,0.71252,0
-4.6906,0.037576,-4.4925,18593,18593,0.92507,0.72502,0
-4.5204,0.03615,-4.3311,18594,18594,0.92507,0.73752,0
-4.6209,0.036172,-4.3932,18595,18595,0.93757,0.72502,0
-4.4533,0.034808,-4.2356,18596,18596,0.93757,0.73752,0
-4.8277,0.040589,-4.694,18597,18597,0.90006,0.72502,0
-4.6523,0.039026,-4.5249,18598,18598,0.90006,0.73752,0
-4.7592,0.039082,-4.5933,18599,18599,0.91257,0.72502,0
-4.5864,0.037588,-4.428,18600,18600,0.91256,0.73752,0
-5.0054,0.040221,-4.789,18601,18601,0.92508,0.70002,0
-4.848,0.038898,-4.6408,18602,18602,0.92507,0.71252,0
-4.9306,0.038699,-4.6827,18603,18603,0.93758,0.70002,0
-4.7758,0.037436,-4.5379,18604,18604,0.93758,0.71252,0
-5.1523,0.043499,-5.005,18605,18605,0.90007,0.70002,0
-4.99,0.042044,-4.8495,18606,18606,0.90007,0.71252,0
-5.0788,0.04186,-4.897,18607,18607,0.91257,0.70002,0
-4.919,0.040471,-4.7451,18608,18608,0.91257,0.71252,0
-4.2148,0.036766,-4.1632,18609,18609,0.87504,0.77501,0
-4.0103,0.03488,-3.9614,18610,18610,0.87504,0.78751,0
-4.1582,0.03546,-4.0778,18611,18611,0.88755,0.77501,0
-3.9566,0.033651,-3.8803,18612,18612,0.88754,0.78751,0
-4.3247,0.039531,-4.3346,18613,18613,0.85004,0.77501,0
-4.1147,0.037478,-4.124,18614,18614,0.85003,0.78751,0
-4.2697,0.038149,-4.2489,18615,18615,0.86254,0.77501,0
-4.0625,0.036179,-4.0427,18616,18616,0.86254,0.78751,0
-4.6008,0.040384,-4.5434,18617,18617,0.87505,0.75001,0
-4.4078,0.038575,-4.3533,18618,18618,0.87505,0.76251,0
-4.5388,0.038923,-4.4495,18619,18619,0.88755,0.75002,0
-4.3485,0.037192,-4.2636,18620,18620,0.88755,0.76251,0
-4.7212,0.04349,-4.7317,18621,18621,0.85005,0.75001,0
-4.5229,0.041511,-4.5332,18622,18622,0.85004,0.76251,0
-4.661,0.041937,-4.6376,18623,18623,0.86255,0.75001,0
-4.4653,0.040043,-4.4432,18624,18624,0.86254,0.76251,0
-4.4308,0.042443,-4.5053,18625,18625,0.82503,0.77501,0
-4.2156,0.040206,-4.2858,18626,18626,0.82503,0.78751,0
-4.3777,0.040987,-4.42,18627,18627,0.83753,0.77501,0
-4.1652,0.038842,-4.2049,18628,18628,0.83753,0.78751,0
-4.5326,0.04549,-4.6742,18629,18629,0.80002,0.77501,0
-4.3122,0.043054,-4.4457,18630,18630,0.80002,0.78751,0
-4.4817,0.043966,-4.5897,18631,18631,0.81253,0.77501,0
-4.2639,0.04163,-4.3658,18632,18632,0.81252,0.78751,0
-4.8375,0.046778,-4.9197,18633,18633,0.82504,0.75001,0
-4.6342,0.044611,-4.7125,18634,18634,0.82503,0.76251,0
-4.7793,0.045134,-4.8257,18635,18635,0.83754,0.75001,0
-4.5785,0.043061,-4.6228,18636,18636,0.83754,0.76251,0
-4.9491,0.050241,-5.1058,18637,18637,0.80003,0.75001,0
-4.7408,0.047866,-4.89,18638,18638,0.80003,0.76251,0
-4.8933,0.04851,-5.0128,18639,18639,0.81254,0.75001,0
-4.6875,0.046238,-4.8012,18640,18640,0.81253,0.76251,0
-4.9618,0.043816,-4.8976,18641,18641,0.87506,0.72502,0
-4.7813,0.0421,-4.7205,18642,18642,0.87505,0.73752,0
-4.8948,0.042202,-4.7958,18643,18643,0.88756,0.72502,0
-4.7168,0.040563,-4.6227,18644,18644,0.88756,0.73752,0
-5.0922,0.047264,-5.1021,18645,18645,0.85005,0.72501,0
-4.9067,0.045377,-4.9169,18646,18646,0.85005,0.73751,0
-5.027,0.04554,-4.9999,18647,18647,0.86256,0.72501,0
-4.844,0.043738,-4.8187,18648,18648,0.86255,0.73751,0
-5.296,0.047026,-5.2234,18649,18649,0.87506,0.70002,0
-5.1289,0.045421,-5.0605,18650,18650,0.87506,0.71252,0
-5.2241,0.045262,-5.1142,18651,18651,0.88757,0.70002,0
-5.0595,0.043732,-4.955,18652,18652,0.88756,0.71252,0
-5.4358,0.050813,-5.4431,18653,18653,0.85006,0.70002,0
-5.264,0.049038,-5.2726,18654,18654,0.85006,0.71251,0
-5.3659,0.048919,-5.3332,18655,18655,0.86256,0.70002,0
-5.1965,0.04723,-5.1665,18656,18656,0.86256,0.71252,0
-5.2182,0.050936,-5.3065,18657,18657,0.82505,0.72501,0
